snapped_at,price,market_cap,total_volume,Yesterday_Price,Day_Change,Tomorrow Price
2015-05-27 00:00:00 UTC,237.2305,3370470121.0375,30728765.83133291,237.4971,-0.2665999999999826,237.4891000000001
2015-05-28 00:00:00 UTC,237.4891000000001,3374927913.962501,26801090.327187903,237.2305,0.2586000000000865,237.0714
2015-05-29 00:00:00 UTC,237.0714,3369940317.075,31108417.12996518,237.4891000000001,-0.4177000000000817,233.4572
2015-05-30 00:00:00 UTC,233.4572,3319341161.04,31403744.863089006,237.0714,-3.614200000000011,229.6785
2015-05-31 00:00:00 UTC,229.6785,3266430207.375,23353985.64778831,233.4572,-3.7786999999999855,223.3178
2015-06-01 00:00:00 UTC,223.3178,3176729202.67,43602264.82379089,229.6785,-6.3607000000000085,225.7387
2015-06-02 00:00:00 UTC,225.7387,3212024675.365,32062237.05772561,223.3178,2.420899999999989,225.4831
2015-06-03 00:00:00 UTC,225.4831,3208477948.985,30472196.11636243,225.7387,-0.2555999999999869,224.1748
2015-06-04 00:00:00 UTC,224.1748,3189861690.38,29003069.45899297,225.4831,-1.308300000000003,224.7413
2015-06-05 00:00:00 UTC,224.7413,3197922617.155,32252691.587104306,224.1748,0.5664999999999907,225.2889
2015-06-06 00:00:00 UTC,225.2889,3205714609.215,18238445.735281847,224.7413,0.547600000000017,223.6157
2015-06-07 00:00:00 UTC,223.6157,3181906060.795,24133822.46700492,225.2889,-1.6732000000000085,228.7013000000001
2015-06-08 00:00:00 UTC,228.7013000000001,3254270843.1550016,40449914.18863471,223.6157,5.085600000000085,229.5263999999999
2015-06-09 00:00:00 UTC,229.5263999999999,3266011479.8399987,36746856.38036806,228.7013000000001,0.8250999999998214,229.0022
2015-06-10 00:00:00 UTC,229.0022,3258552454.57,29194036.77178708,229.5263999999999,-0.5241999999999223,229.9343000000001
2015-06-11 00:00:00 UTC,229.9343000000001,3271815631.7050014,28833233.41266869,229.0022,0.932100000000105,230.5181
2015-06-12 00:00:00 UTC,230.5181,3280122726.235,29722314.84944637,229.9343000000001,0.5837999999999113,232.6301
2015-06-13 00:00:00 UTC,232.6301,3310175113.435,29012321.272587787,230.5181,2.1119999999999948,233.6681
2015-06-14 00:00:00 UTC,233.6681,3324945178.735,35303170.71466479,232.6301,1.038000000000011,237.2013
2015-06-15 00:00:00 UTC,237.2013,3375220318.155,46839294.423419096,233.6681,3.5331999999999937,250.4743
2015-06-16 00:00:00 UTC,250.4743,3564086480.705,96364192.87222852,237.2013,13.272999999999996,247.6944000000001
2015-06-17 00:00:00 UTC,247.6944000000001,3524530310.6400013,100630046.35212404,250.4743,-2.779899999999913,248.5519999999999
2015-06-18 00:00:00 UTC,248.5519999999999,3536733401.1999984,67360540.67947954,247.6944000000001,0.8575999999998203,242.9967
2015-06-19 00:00:00 UTC,242.9967,3457685093.145,60767655.66479779,248.5519999999999,-5.555299999999903,245.4754
2015-06-20 00:00:00 UTC,245.4754,3492955382.99,55692672.67481887,242.9967,2.4787000000000035,243.9959
2015-06-21 00:00:00 UTC,243.9959,3488836375.125,26531885.0527446,245.4754,-1.4795000000000016,247.2790000000001
2015-06-22 00:00:00 UTC,247.2790000000001,3536683169.6000013,41166801.74969953,243.9959,3.283100000000104,243.8486
2015-06-23 00:00:00 UTC,243.8486,3488498071.6,37387508.430996,247.2790000000001,-3.4304000000001054,240.5377000000001
2015-06-24 00:00:00 UTC,240.5377000000001,3442040366.0175014,39616260.29622073,243.8486,-3.3108999999999185,242.4769
2015-06-25 00:00:00 UTC,242.4769,3470729479.685,34244051.08008979,240.5377000000001,1.9391999999999143,242.4819
2015-06-26 00:00:00 UTC,242.4819,3471728541.2025,34005665.062683985,242.4769,0.0049999999999954,250.621
2015-06-27 00:00:00 UTC,250.621,3589074420.225,49080095.21505225,242.4819,8.139100000000013,248.3451
2015-06-28 00:00:00 UTC,248.3451,3557369715.93,40522516.655076645,250.621,-2.275900000000007,256.3038739667178
2015-06-29 00:00:00 UTC,256.3038739667178,3672257830.226641,73197757.00524,248.3451,7.958773966717786,262.4063254601778
2015-06-30 00:00:00 UTC,262.4063254601778,3760650012.699992,99893250.06832576,256.3038739667178,6.102451493460023,257.5058
2015-07-01 00:00:00 UTC,257.5058,3691294141.84,68104997.64448473,262.4063254601778,-4.900525460177789,254.6537509187558
2015-07-02 00:00:00 UTC,254.6537509187558,3651410104.6425366,52711167.62687749,257.5058,-2.8520490812442176,255.161
2015-07-03 00:00:00 UTC,255.161,3659678537.625,42339288.96608291,254.6537509187558,0.507249081244197,260.415
2015-07-04 00:00:00 UTC,260.415,3736024266.375,42932957.07889688,255.161,5.254000000000019,271.0401208003443
2015-07-05 00:00:00 UTC,271.0401208003443,3889432509.487961,96139966.48557808,260.415,10.625120800344291,268.595
2015-07-06 00:00:00 UTC,268.595,3855533497.75,111884711.197357,271.0401208003443,-2.4451208003442844,265.3844519614875
2015-07-07 00:00:00 UTC,265.3844519614875,3810376692.04044,64748934.30717278,268.595,-3.2105480385125134,269.6130164214266
2015-07-08 00:00:00 UTC,269.6130164214266,3871966451.431392,79366281.26047984,265.3844519614875,4.2285644599390935,268.8928000000001
2015-07-09 00:00:00 UTC,268.8928000000001,3862503903.2800016,75940632.19947487,269.6130164214266,-0.7202164214265281,285.0223
2015-07-10 00:00:00 UTC,285.0223,4095521056.4875,113799594.1409435,268.8928000000001,16.129499999999894,291.8907431569518
2015-07-11 00:00:00 UTC,291.8907431569518,4195301867.783395,114394387.16569844,285.0223,6.868443156951855,310.1915636277567
2015-07-12 00:00:00 UTC,310.1915636277567,4459352692.658084,115546321.240178,291.8907431569518,18.300820470804865,290.6655
2015-07-13 00:00:00 UTC,290.6655,4179711756.9,130058766.78659292,310.1915636277567,-19.526063627756685,286.6653999999999
2015-07-14 00:00:00 UTC,286.6653999999999,4122384618.064999,74446013.37027897,290.6655,-4.000100000000089,283.9491880809251
2015-07-15 00:00:00 UTC,283.9491880809251,4084701354.030234,52932167.70111447,286.6653999999999,-2.7162119190747944,276.6800999999999
2015-07-16 00:00:00 UTC,276.6800999999999,3981564979.049999,97423601.54430674,283.9491880809251,-7.269088080925201,278.3728
2015-07-17 00:00:00 UTC,278.3728,4007009432.32,60573486.78209071,276.6800999999999,1.692700000000059,274.4838999999999
2015-07-18 00:00:00 UTC,274.4838999999999,3951120257.4274974,52505422.1849008,278.3728,-3.888900000000092,272.806179588859
2015-07-19 00:00:00 UTC,272.806179588859,3926969933.4822383,26896009.893020075,274.4838999999999,-1.6777204111409103,277.2454
2015-07-20 00:00:00 UTC,277.2454,3993823954.025,40729476.38113304,272.806179588859,4.4392204111410365,274.9428876558478
2015-07-21 00:00:00 UTC,274.9428876558478,3961652068.233111,43239135.22644978,277.2454,-2.302512344152205,276.1756000000001
2015-07-22 00:00:00 UTC,276.1756000000001,3980470592.0700016,43240737.35047461,274.9428876558478,1.2327123441522758,275.6135
2015-07-23 00:00:00 UTC,275.6135,3973299338.7,34164576.518917255,276.1756000000001,-0.5621000000001004,288.4447167883336
2015-07-24 00:00:00 UTC,288.4447167883336,4158911304.540909,79396118.75259325,275.6135,12.83121678833362,288.3881586253327
2015-07-25 00:00:00 UTC,288.3881586253327,4158095826.323497,54859994.56307408,288.4447167883336,-0.0565581630008864,291.7037645294952
2015-07-26 00:00:00 UTC,291.7037645294952,4205901558.4920735,40248392.33013304,288.3881586253327,3.315605904162453,292.6148
2015-07-27 00:00:00 UTC,292.6148,4219037232.32,63540197.33148093,291.7037645294952,0.911035470504828,293.9933
2015-07-28 00:00:00 UTC,293.9933,4238912996.72,63623601.6003042,292.6148,1.378499999999974,288.7194990885924
2015-07-29 00:00:00 UTC,288.7194990885924,4162873225.658961,52624701.46729341,293.9933,-5.273800911407591,286.8366
2015-07-30 00:00:00 UTC,286.8366,4135724833.44,43880110.29035656,288.7194990885924,-1.88289908859241,283.6760591480217
2015-07-31 00:00:00 UTC,283.6760591480217,4090154891.219836,63971590.58757594,286.8366,-3.1605408519782827,280.7014
2015-08-01 00:00:00 UTC,280.7014,4047265065.76,53533745.82603215,283.6760591480217,-2.974659148021715,281.7267
2015-08-02 00:00:00 UTC,281.7267,4062048251.28,46165536.82286997,280.7014,1.0253000000000156,281.829870770124
2015-08-03 00:00:00 UTC,281.829870770124,4063535808.711956,41411646.7104373,281.7267,0.1031707701239952,284.2393
2015-08-04 00:00:00 UTC,284.2393,4098275923.12,48308760.90560098,281.829870770124,2.409429229876025,281.4010623650275
2015-08-05 00:00:00 UTC,281.4010623650275,4057353077.603912,43424335.531163365,284.2393,-2.838237634972529,278.0134
2015-08-06 00:00:00 UTC,278.0134,4008508406.56,41914107.67785419,281.4010623650275,-3.387662365027495,278.5088137572824
2015-08-07 00:00:00 UTC,278.5088137572824,4015651480.278,47637462.16841643,278.0134,0.4954137572823924,259.8007283854695
2015-08-08 00:00:00 UTC,259.8007283854695,3745910822.153053,80056216.9967666,278.5088137572824,-18.7080853718129,264.3384833893257
2015-08-09 00:00:00 UTC,264.3384833893257,3811337988.900654,67863178.91055241,259.8007283854695,4.537755003856205,263.5782
2015-08-10 00:00:00 UTC,263.5782,3817350354.96,60783290.21756031,264.3384833893257,-0.760283389325707,269.8668
2015-08-11 00:00:00 UTC,269.8668,3909600811.62,64124892.99653497,263.5782,6.288600000000031,267.7126
2015-08-12 00:00:00 UTC,267.7126,3879202423.705,73043602.38810194,269.8668,-2.154200000000003,263.6558186169038
2015-08-13 00:00:00 UTC,263.6558186169038,3821420843.637938,57163446.795025095,267.7126,-4.056781383096222,265.1281000000001
2015-08-14 00:00:00 UTC,265.1281000000001,3843674745.142501,61280618.55732058,263.6558186169038,1.4722813830962878,260.4762322897643
2015-08-15 00:00:00 UTC,260.4762322897643,3777139796.810643,38131976.86865548,265.1281000000001,-4.651867710235763,257.8158000000001
2015-08-16 00:00:00 UTC,257.8158000000001,3739450598.7300014,55868003.65302729,260.4762322897643,-2.6604322897642305,257.0634000000001
2015-08-17 00:00:00 UTC,257.0634000000001,3729475807.200001,51730292.4009465,257.8158000000001,-0.752399999999966,253.0766
2015-08-18 00:00:00 UTC,253.0766,3672268004.3,49833133.79994442,257.0634000000001,-3.986800000000102,225.9602
2015-08-19 00:00:00 UTC,225.9602,3279919634.095,143390129.28370252,253.0766,-27.116400000000027,234.6379
2015-08-20 00:00:00 UTC,234.6379,3406736999.8375,99655604.53121856,225.9602,8.677700000000016,232.3324000000001
2015-08-21 00:00:00 UTC,232.3324000000001,3374233144.920001,62180213.61240129,234.6379,-2.3054999999999097,229.1488
2015-08-22 00:00:00 UTC,229.1488,3328896176.08,102329840.28166316,232.3324000000001,-3.183600000000098,227.2453999999999
2015-08-23 00:00:00 UTC,227.2453999999999,3302029052.6449986,72465770.66977338,229.1488,-1.90340000000009,210.0943850637937
2015-08-24 00:00:00 UTC,210.0943850637937,3053595830.271203,139379271.33868462,227.2453999999999,-17.151014936206195,221.3282999999999
2015-08-25 00:00:00 UTC,221.3282999999999,3217665292.1924987,183422133.0282128,210.0943850637937,11.23391493620619,225.2666000000001
2015-08-26 00:00:00 UTC,225.2666000000001,3275815633.8700013,144278489.53657845,221.3282999999999,3.938300000000197,222.9704
2015-08-27 00:00:00 UTC,222.9704,3243160210.6,69900344.06948392,225.2666000000001,-2.296200000000084,231.6583
2015-08-28 00:00:00 UTC,231.6583,3370431355.445,95134718.7554684,222.9704,8.687899999999985,228.4683
2015-08-29 00:00:00 UTC,228.4683,3324950575.2675,56654306.07150725,231.6583,-3.1899999999999977,228.0672
2015-08-30 00:00:00 UTC,228.0672,3319968528.72,54615311.643692665,228.4683,-0.4010999999999853,230.0781
2015-08-31 00:00:00 UTC,230.0781,3350144206.29,58032869.77182835,228.0672,2.0108999999999924,227.1631
2015-09-01 00:00:00 UTC,227.1631,3308579439.8025,61479340.23891231,230.0781,-2.9150000000000205,228.6427999999999
2015-09-02 00:00:00 UTC,228.6427999999999,3331062656.779999,47781609.22090014,227.1631,1.479699999999923,226.5658
2015-09-03 00:00:00 UTC,226.5658,3301579143.195,43765322.15025832,228.6427999999999,-2.076999999999913,230.0509
2015-09-04 00:00:00 UTC,230.0509,3353296684.9425,55274502.37627574,226.5658,3.485100000000017,234.7495
2015-09-05 00:00:00 UTC,234.7495,3422635972.525,58712579.1018823,230.0509,4.698599999999999,239.1288999999999
2015-09-06 00:00:00 UTC,239.1288999999999,3487336313.1499987,70113446.29750317,234.7495,4.37939999999989,240.503
2015-09-07 00:00:00 UTC,240.503,3508277386.75,50336412.979991846,239.1288999999999,1.3741000000000838,243.5587
2015-09-08 00:00:00 UTC,243.5587,3553698013.0575,67754768.56019479,240.503,3.0557000000000016,237.9452
2015-09-09 00:00:00 UTC,237.9452,3472697170.03,55993048.11643384,243.5587,-5.613499999999988,238.7763
2015-09-10 00:00:00 UTC,238.7763,3485799693.18,48531118.883055605,237.9452,0.8310999999999922,240.0007956438866
2015-09-11 00:00:00 UTC,240.0007956438866,3504653618.529092,44294574.3495357,238.7763,1.2244956438865984,234.9098
2015-09-12 00:00:00 UTC,234.9098,3431133648.015,40541222.49556373,240.0007956438866,-5.0909956438866,230.5048000000001
2015-09-13 00:00:00 UTC,230.5048000000001,3367623264.420001,46253457.40687432,234.9098,-4.404999999999888,230.21
2015-09-14 00:00:00 UTC,230.21,3364179590.25,52117340.606796384,230.5048000000001,-0.2948000000000945,229.9118
2015-09-15 00:00:00 UTC,229.9118,3360764475.475,58562863.20358095,230.21,-0.2982000000000084,228.4640000000001
2015-09-16 00:00:00 UTC,228.4640000000001,3340446394.8000016,51089489.85407352,229.9118,-1.4477999999998872,232.746
2015-09-17 00:00:00 UTC,232.746,3403177100.1,54594105.82680428,228.4640000000001,4.281999999999897,232.354
2015-09-18 00:00:00 UTC,232.354,3399002106.7,79606359.72514415,232.746,-0.3919999999999959,231.2732999999999
2015-09-19 00:00:00 UTC,231.2732999999999,3383904198.1124988,39022087.91012471,232.354,-1.080700000000121,230.6597
2015-09-20 00:00:00 UTC,230.6597,3375670110.545,36477159.2595533,231.2732999999999,-0.6135999999999058,226.4528
2015-09-21 00:00:00 UTC,226.4528,3314850054.32,36795275.81748264,230.6597,-4.20689999999999,229.8831
2015-09-22 00:00:00 UTC,229.8831,3365879385.27,71785978.8373853,226.4528,3.430300000000017,229.8658
2015-09-23 00:00:00 UTC,229.8658,3366614506.8,53526673.23620633,229.8831,-0.0173000000000058,233.9255
2015-09-24 00:00:00 UTC,233.9255,3426856523.425,124125639.29530512,229.8658,4.059699999999992,234.9767
2015-09-25 00:00:00 UTC,234.9767,3443254571.12,115435785.46487305,233.9255,1.0511999999999944,234.5278999999999
2015-09-26 00:00:00 UTC,234.5278999999999,3437534062.2749987,93607431.45305929,234.9767,-0.4488000000000909,232.8346999999999
2015-09-27 00:00:00 UTC,232.8346999999999,3413577894.9649987,75776526.63573742,234.5278999999999,-1.6931999999999905,239.2765
2015-09-28 00:00:00 UTC,239.2765,3508852288.5125,245683532.12691057,232.8346999999999,6.441800000000086,237.2262
2015-09-29 00:00:00 UTC,237.2262,3479847405.18,115160470.82095526,239.2765,-2.050299999999993,236.0463
2015-09-30 00:00:00 UTC,236.0463,3463401139.065,76056339.96172076,237.2262,-1.1799000000000035,237.7358
2015-10-01 00:00:00 UTC,237.7358,3489093808.33,72356986.64595664,236.0463,1.6895000000000095,237.2592999999999
2015-10-02 00:00:00 UTC,237.2592999999999,3482919072.1399984,84448749.0956819,237.7358,-0.4765000000001009,238.9718
2015-10-03 00:00:00 UTC,238.9718,3508906579.53,73353042.37453015,237.2592999999999,1.712500000000091,238.6566
2015-10-04 00:00:00 UTC,238.6566,3505203181.935,78899567.08428396,238.9718,-0.3152000000000043,240.3238
2015-10-05 00:00:00 UTC,240.3238,3530596945.8,107434379.86060315,238.6566,1.6672000000000082,246.444
2015-10-06 00:00:00 UTC,246.444,3621402163.5,135776679.78278795,240.3238,6.120199999999983,243.2229000000001
2015-10-07 00:00:00 UTC,243.2229000000001,3574397657.8275013,121587412.75625242,246.444,-3.2210999999998933,242.9008
2015-10-08 00:00:00 UTC,242.9008,3569664084.28,97564224.99277282,243.2229000000001,-0.3221000000000913,244.2051
2015-10-09 00:00:00 UTC,244.2051,3588832044.4725,109153976.98039408,242.9008,1.3042999999999836,245.3209
2015-10-10 00:00:00 UTC,245.3209,3607756618.6475,89165069.70010512,244.2051,1.1158000000000072,247.5392
2015-10-11 00:00:00 UTC,247.5392,3640379548.48,79268221.71546365,245.3209,2.2182999999999997,245.5661
2015-10-12 00:00:00 UTC,245.5661,3611362597.2775,108125413.61682852,247.5392,-1.973099999999988,249.4051
2015-10-13 00:00:00 UTC,249.4051,3667819987.0025,164455688.10166356,245.5661,3.838999999999999,252.6956
2015-10-14 00:00:00 UTC,252.6956,3720285701.44,321865165.91051394,249.4051,3.2905000000000086,254.6295530746221
2015-10-15 00:00:00 UTC,254.6295530746221,3749948525.34644,207297257.62019613,252.6956,1.9339530746220817,262.3735
2015-10-16 00:00:00 UTC,262.3735,3864938757.1125,332398256.1656234,254.6295530746221,7.743946925377884,270.3646
2015-10-17 00:00:00 UTC,270.3646,3983558775.515,271593080.8014066,262.3735,7.991100000000017,262.2345
2015-10-18 00:00:00 UTC,262.2345,3864772725.825,116712427.05704656,270.3646,-8.13009999999997,264.2094
2015-10-19 00:00:00 UTC,264.2094,3894955159.095,224715633.9081733,262.2345,1.974899999999991,270.2663999999999
2015-10-20 00:00:00 UTC,270.2663999999999,3985078067.999999,319017395.23033226,264.2094,6.056999999999903,267.0187
2015-10-21 00:00:00 UTC,267.0187,3938178700.69,201630914.8569063,270.2663999999999,-3.2476999999998952,273.5729999999999
2015-10-22 00:00:00 UTC,273.5729999999999,4035872003.85,229034925.6796039,267.0187,6.554299999999898,277.3883999999999
2015-10-23 00:00:00 UTC,277.3883999999999,4093191773.37,130573069.75416414,273.5729999999999,3.815399999999954,282.9566
2015-10-24 00:00:00 UTC,282.9566,4176382824.68,168029249.3828648,277.3883999999999,5.568200000000104,284.749
2015-10-25 00:00:00 UTC,284.749,4203955930.025,336860319.5875912,282.9566,1.7924000000000433,285.5159
2015-10-26 00:00:00 UTC,285.5159,4215884952.015,221583939.2636653,284.749,0.7668999999999642,294.8093999999999
2015-10-27 00:00:00 UTC,294.8093999999999,4354732830.689999,329397533.93903714,285.5159,9.293499999999938,303.6366
2015-10-28 00:00:00 UTC,303.6366,4486177628.595,387209571.0614479,294.8093999999999,8.827200000000062,313.9073
2015-10-29 00:00:00 UTC,313.9073,4639133966.8275,543163761.4698877,303.6366,10.270700000000032,325.8005999999999
2015-10-30 00:00:00 UTC,325.8005999999999,4816269544.724998,843340993.2179483,313.9073,11.893299999999895,312.2783
2015-10-31 00:00:00 UTC,312.2783,4617510889.9075,321997491.79856926,325.8005999999999,-13.522299999999916,324.9970999999999
2015-11-01 00:00:00 UTC,324.9970999999999,4806796483.202498,582434357.3722049,312.2783,12.718799999999874,350.7678
2015-11-02 00:00:00 UTC,350.7678,5189223756.42,636690229.0056115,324.9970999999999,25.770700000000147,398.2369
2015-11-03 00:00:00 UTC,398.2369,5893149469.89,987283928.3196412,350.7678,47.46909999999997,404.3588
2015-11-04 00:00:00 UTC,404.3588,5985308848.63,984425381.794543,398.2369,6.121899999999982,387.473
2015-11-05 00:00:00 UTC,387.473,5736789622.45,913505444.7997164,404.3588,-16.88579999999996,372.8260000000001
2015-11-06 00:00:00 UTC,372.8260000000001,5521254799.200002,770242854.4761926,387.473,-14.646999999999936,387.0599999999999
2015-11-07 00:00:00 UTC,387.0599999999999,5733490750.499998,462741972.46864593,372.8260000000001,14.23399999999981,371.5020000000001
2015-11-08 00:00:00 UTC,371.5020000000001,5504396533.200002,264157489.6225381,387.0599999999999,-15.557999999999764,380.6439999999999
2015-11-09 00:00:00 UTC,380.6439999999999,5641277305.399999,420137368.36575645,371.5020000000001,9.141999999999769,336.8729999999999
2015-11-10 00:00:00 UTC,336.8729999999999,4993780086.524999,620473336.3692106,380.6439999999999,-43.771000000000015,305.9829999999999
2015-11-11 00:00:00 UTC,305.9829999999999,4537161821.449999,572707252.5268553,336.8729999999999,-30.889999999999983,337.955
2015-11-12 00:00:00 UTC,337.955,5012582355.5,546923067.4696827,305.9829999999999,31.972000000000094,337.372
2015-11-13 00:00:00 UTC,337.372,5005284729.2,414918018.0674208,337.955,-0.58299999999997,331.501
2015-11-14 00:00:00 UTC,331.501,4919391964.75,131135195.6401858,337.372,-5.871000000000038,320.484
2015-11-15 00:00:00 UTC,320.484,4757160338.7,237800138.6586968,331.501,-11.016999999999996,331.353
2015-11-16 00:00:00 UTC,331.353,4919473733.625,239442892.6065092,320.484,10.869000000000028,335.111
2015-11-17 00:00:00 UTC,335.111,4976968038.7,236625919.2712964,331.353,3.757999999999981,335.447
2015-11-18 00:00:00 UTC,335.447,4983266453.2,185981663.2942105,335.111,0.3360000000000127,325.5680000000001
2015-11-19 00:00:00 UTC,325.5680000000001,4837533520.000002,206391901.26959464,335.447,-9.878999999999904,321.417
2015-11-20 00:00:00 UTC,321.417,4777269083.55,123560944.18387257,325.5680000000001,-4.151000000000124,325.159
2015-11-21 00:00:00 UTC,325.159,4834317690.45,199949522.188539,321.417,3.742000000000018,323.395
2015-11-22 00:00:00 UTC,323.395,4809449591.25,167053005.3954258,325.159,-1.76400000000001,322.8290000000001
2015-11-23 00:00:00 UTC,322.8290000000001,4802404204.000002,188739479.4368917,323.395,-0.5659999999998604,319.9789999999999
2015-11-24 00:00:00 UTC,319.9789999999999,4761183526.824999,103800161.9089922,322.8290000000001,-2.8500000000001933,328.1689999999999
2015-11-25 00:00:00 UTC,328.1689999999999,4884311515.724998,714595229.5358595,319.9789999999999,8.189999999999998,356.245
2015-11-26 00:00:00 UTC,356.245,5303722123.25,1237550807.6515267,328.1689999999999,28.07600000000008,359.011
2015-11-27 00:00:00 UTC,359.011,5346023825.725,895711315.7104639,356.245,2.76600000000002,356.212
2015-11-28 00:00:00 UTC,356.212,5305804455.9,667783121.7836893,359.011,-2.799000000000035,371.4880000000001
2015-11-29 00:00:00 UTC,371.4880000000001,5534688265.600001,921927632.1582325,356.212,15.276000000000124,378.265
2015-11-30 00:00:00 UTC,378.265,5637217098.625,1299027009.4916246,371.4880000000001,6.776999999999873,363.4499999999999
2015-12-01 00:00:00 UTC,363.4499999999999,5417967322.499998,523072117.506246,378.265,-14.815000000000111,358.8199999999999
2015-12-02 00:00:00 UTC,358.8199999999999,5350373990.499998,1153668371.9578505,363.4499999999999,-4.629999999999996,360.954
2015-12-03 00:00:00 UTC,360.954,5383466480.7,1149814390.1438584,358.8199999999999,2.134000000000128,362.7669999999999
2015-12-04 00:00:00 UTC,362.7669999999999,5411894143.624998,1039912869.9731772,360.954,1.8129999999998745,390.645
2015-12-05 00:00:00 UTC,390.645,5829507439.875,1426331736.1368082,362.7669999999999,27.8780000000001,394.0109999999999
2015-12-06 00:00:00 UTC,394.0109999999999,5881283993.699999,1512626609.7304864,390.645,3.3659999999999286,394.355
2015-12-07 00:00:00 UTC,394.355,5887868033.125,1282263557.3988562,394.0109999999999,0.3440000000001078,412.9300000000001
2015-12-08 00:00:00 UTC,412.9300000000001,6167016640.750002,954462002.2518704,394.355,18.575000000000102,417.3679999999999
2015-12-09 00:00:00 UTC,417.3679999999999,6235070986.199999,1528970867.732093,412.9300000000001,4.437999999999761,416.91
2015-12-10 00:00:00 UTC,416.91,6230407267.5,1275837073.4425912,417.3679999999999,-0.4579999999998563,452.4149999999999
2015-12-11 00:00:00 UTC,452.4149999999999,6762812523.749998,1623480958.4502342,416.91,35.50499999999988,434.903
2015-12-12 00:00:00 UTC,434.903,6502593547.975,1745413356.7816703,452.4149999999999,-17.511999999999887,435.8150000000001
2015-12-13 00:00:00 UTC,435.8150000000001,6517994663.125002,1484344615.6204193,434.903,0.9120000000000914,443.277
2015-12-14 00:00:00 UTC,443.277,6631778541.6,1497157323.940972,435.8150000000001,7.461999999999875,464.9989999999999
2015-12-15 00:00:00 UTC,464.9989999999999,6958907659.574999,1555251795.3592968,443.277,21.721999999999923,453.9139999999999
2015-12-16 00:00:00 UTC,453.9139999999999,6794808883.749998,896686369.8324581,464.9989999999999,-11.085000000000036,456.473
2015-12-17 00:00:00 UTC,456.473,6834975641.85,1302614351.2750237,453.9139999999999,2.55900000000014,463.816
2015-12-18 00:00:00 UTC,463.816,6946908498.6,1135226734.002981,456.473,7.342999999999961,462.0529999999999
2015-12-19 00:00:00 UTC,462.0529999999999,6922223916.849998,556941126.9945824,463.816,-1.7630000000000905,441.1289999999999
2015-12-20 00:00:00 UTC,441.1289999999999,6610549657.724998,1175787490.6247995,462.0529999999999,-20.923999999999975,437.8090000000001
2015-12-21 00:00:00 UTC,437.8090000000001,6562505169.825002,1416880180.0048287,441.1289999999999,-3.319999999999822,436.2370000000001
2015-12-22 00:00:00 UTC,436.2370000000001,6540512246.925001,1296402582.2604847,437.8090000000001,-1.5720000000000027,442.821
2015-12-23 00:00:00 UTC,442.821,6640942254.9,955949147.6136756,436.2370000000001,6.583999999999946,454.907
2015-12-24 00:00:00 UTC,454.907,6823821080.825,1418671442.057204,442.821,12.085999999999956,455.7419999999999
2015-12-25 00:00:00 UTC,455.7419999999999,6838203626.099998,1058738142.1988856,454.907,0.8349999999999227,417.092
2015-12-26 00:00:00 UTC,417.092,6260008700.4,1725069505.9869354,455.7419999999999,-38.64999999999992,423.925
2015-12-27 00:00:00 UTC,423.925,6364767557.5,1378749291.4939413,417.092,6.833000000000027,420.708
2015-12-28 00:00:00 UTC,420.708,6318056013.9,1310931884.6738522,423.925,-3.2169999999999845,432.1540000000001
2015-12-29 00:00:00 UTC,432.1540000000001,6491698545.650002,1176234726.8014364,420.708,11.446000000000083,426.811
2015-12-30 00:00:00 UTC,426.811,6413208734.625,1227648166.044458,432.1540000000001,-5.343000000000131,431.139
2015-12-31 00:00:00 UTC,431.139,6479728151.175,1310033274.6107447,426.811,4.328000000000031,434.4269999999999
2016-01-01 00:00:00 UTC,434.4269999999999,6530621623.574999,1338781510.588827,431.139,3.287999999999897,434.3260000000001
2016-01-02 00:00:00 UTC,434.3260000000001,6530688608.250002,769869067.6019802,434.4269999999999,-0.1009999999998285,430.198
2016-01-03 00:00:00 UTC,430.198,6470199429.9,984185979.6461836,434.3260000000001,-4.1280000000001,433.5339999999999
2016-01-04 00:00:00 UTC,433.5339999999999,6522334778.049998,1021957722.8426228,430.198,3.335999999999899,432.115
2016-01-05 00:00:00 UTC,432.115,6502628563.125,758209345.881597,433.5339999999999,-1.418999999999869,431.3430000000001
2016-01-06 00:00:00 UTC,431.3430000000001,6492499350.975001,833341869.2838143,432.115,-0.7719999999999345,456.434
2016-01-07 00:00:00 UTC,456.434,6870164692.05,1637948558.2555692,431.3430000000001,25.09099999999995,454.6963000000001
2016-01-08 00:00:00 UTC,454.6963000000001,6847658073.555001,1501742593.9812622,456.434,-1.7376999999999043,448.7090000000001
2016-01-09 00:00:00 UTC,448.7090000000001,6759240198.750002,1085553694.1445763,454.6963000000001,-5.987300000000005,447.2069999999999
2016-01-10 00:00:00 UTC,447.2069999999999,6738604517.399999,1361099089.9371536,448.7090000000001,-1.502000000000237,448.3490000000001
2016-01-11 00:00:00 UTC,448.3490000000001,6757695467.600001,1182725805.933856,447.2069999999999,1.1420000000002233,445.792
2016-01-12 00:00:00 UTC,445.792,6721027667.2,888588584.7561319,448.3490000000001,-2.55700000000013,432.1200000000001
2016-01-13 00:00:00 UTC,432.1200000000001,6516499236.000002,1584488640.9822843,445.792,-13.671999999999857,429.2429999999999
2016-01-14 00:00:00 UTC,429.2429999999999,6474583370.174998,1266295629.45831,432.1200000000001,-2.877000000000237,365.912
